tahun,klasifikasi,isic5,isic3,isic2,n_perusahaan,tk_total,upah_total,nilai_output,biaya_input,nilai_tambah,modal,energi,bahan_total,bahan_impor,ekspor,n_eksportir,n_lapor_modal,n_asing,ULC,upah_per_pekerja,produktivitas,modal_per_pekerja,energi_per_pekerja,pangsa_impor,intensitas_ekspor
1998,KLUI,15133,151,15,31,2754,844499,117357697,93567786,23789911,1035160,2838941,81333728,4136971,0,0,7,0,0.0355,306645,8638312,375875,1030843,0.0509,0.0
1998,KLUI,15134,151,15,7,492,149364,34880771,25232056,9648715,6427013,323282,22785458,2425,0,0,3,1,0.0155,303585,19611209,13063035,657077,0.0001,0.0
1998,KLUI,15139,151,15,10,1321,228459,193340369,157101902,36238467,63556017,1449669,129337331,48717825,0,0,2,0,0.0063,172944,27432602,48112049,1097403,0.3767,0.0
1998,KLUI,15141,151,15,202,48234,491028498,10645428059,7264408863,3381019196,3634652491,80399478,6847920150,15163349,1351187970,7,84,26,0.1452,10180132,70096181,75354573,1666863,0.0022,0.1269
1998,KLUI,15142,151,15,1,47,0,1090405,721373,369032,32750,6734,655415,0,0,0,1,0,,,7851745,696809,143277,0.0,0.0
1998,KLUI,15143,151,15,25,1736,33882547,528109655,390524991,137584664,60000,7095535,371092191,44048,262862418,1,2,0,0.2463,19517596,79253839,34562,4087290,0.0001,0.4977
1998,KLUI,15144,151,15,40,8011,22952247,4772473660,3722893829,1049579831,115008655,40947978,3542245150,6547637,250659446,3,16,3,0.0219,2865091,131017330,14356342,5111469,0.0018,0.0525
1998,KLUI,15145,151,15,2,347,407828,158304503,126427070,31877433,125661,1397066,99237974,4362864,0,0,1,0,0.0128,1175297,91865801,362135,4026127,0.044,0.0
1998,KLUI,15149,151,15,1,57,3500,930171,622947,307224,0,61300,372900,146000,0,0,0,1,0.0114,61404,5389895,0,1075439,0.3915,0.0
1998,KLUI,15211,152,15,21,3792,9767457,1939824747,1105890586,833934161,23439972,13492591,911087557,418450069,0,0,4,5,0.0117,2575806,219919346,6181427,3558173,0.4593,0.0
1998,KLUI,15213,152,15,14,2074,2489047,36659927,29692941,6966986,7039395,729667,11567578,89040,85684,1,5,0,0.3573,1200119,3359203,3394115,351816,0.0077,0.0023
1998,KLUI,15311,153,15,292,8608,1316486,840097409,713605776,126491633,13111826,4419030,702215964,0,0,0,44,0,0.0104,152938,14694660,1523214,513363,0.0,0.0
1998,KLUI,15312,153,15,1,43,5418,6360000,6123883,236117,0,18047,6000000,0,0,0,0,0,0.0229,126000,5491093,0,419698,0.0,0.0
1998,KLUI,15313,153,15,63,19648,5655112,2943515380,2677939081,265576299,74837977,5205202,2628833659,163201,17311320,2,20,3,0.0213,287821,13516709,3808936,264923,0.0001,0.0059
1998,KLUI,15314,153,15,30,13691,6594862,1731540538,1275627597,455912941,1807236179,3885541,1059321106,137597,9124754,1,15,1,0.0145,481693,33300193,132001766,283803,0.0001,0.0053
1998,KLUI,15315,153,15,21,13704,1397507,403652829,336923264,66729565,60857551,2114300,328632291,0,72561193,2,5,0,0.0209,101978,4869349,4440860,154283,0.0,0.1798
1998,KLUI,15316,153,15,30,3522,199358,62449567,38111093,24338474,335900,1375697,35492581,0,0,0,4,0,0.0082,56604,6910413,95372,390601,0.0,0.0
1998,KLUI,15317,153,15,7,320,43764,12397779,11064830,1332949,161490,46204,10554426,37050,0,0,1,0,0.0328,136762,4165466,504656,144388,0.0035,0.0
1998,KLUI,15318,153,15,23,2263,547772,24000280,7109438,16890842,0,638624,5279658,0,0,0,0,0,0.0324,242056,7463916,0,282202,0.0,0.0
1998,KLUI,15321,153,15,5,4153,21077879,1339577797,754549515,585028282,1042491164,14954060,470981284,337897068,0,0,3,0,0.036,5075338,140868837,251021229,3600785,0.7174,0.0
1998,KLUI,15322,153,15,50,6000,2510755,450828046,149239372,301588674,76571523,4570992,126524439,3455689,319223,1,16,3,0.0083,418459,50264779,12761920,761832,0.0273,0.0007
1998,KLUI,15323,153,15,145,10068,2367214,584108352,480789349,103319003,25708912,28076207,434209976,0,1793845,1,29,2,0.0229,235123,10262118,2553527,2788658,0.0,0.0031
1998,KLUI,15324,153,15,23,1197,359464,23924482,10579148,13345334,221410,2557502,6768994,0,0,0,5,0,0.0269,300304,11148984,184971,2136593,0.0,0.0
1998,KLUI,15329,153,15,1,79,0,1098997,211368,887629,0,9397,197115,0,0,0,0,0,,,11235810,0,118949,0.0,0.0
1998,KLUI,15331,153,15,75,10081,14490151,4449005136,3206618204,1242386932,70658765,17439522,3028139898,1368012767,5066284,1,30,20,0.0117,1437372,123240446,7009103,1729940,0.4518,0.0011
1998,KLUI,15332,153,15,7,241,704871,32129809,24600919,7528890,186085,209063,22926447,3724018,0,0,3,0,0.0936,2924776,31240207,772137,867481,0.1624,0.0
1998,KLUI,15410,154,15,464,41422,14978650,1309066802,933872549,375194253,71411930,23986323,722271449,34161789,38631687,3,77,10,0.0399,361611,9057850,1724010,579072,0.0473,0.0295
1998,KLUI,15421,154,15,58,64500,90988353,3112606950,1782762252,1329844698,215702350,102517720,1535429849,4409967,0,0,37,1,0.0684,1410672,20617747,3344222,1589422,0.0029,0.0
1998,KLUI,15422,154,15,27,796,16243,6141008,3459462,2681546,6900,254348,3112237,0,0,0,2,1,0.0061,20406,3368776,8668,319533,0.0,0.0
1998,KLUI,15423,154,15,4,304,39485,31590268,29900206,1690062,417467,1198469,26744268,1782567,0,0,2,1,0.0234,129885,5559414,1373247,3942332,0.0667,0.0
1998,KLUI,15424,154,15,19,1364,440026,57935280,34007327,23927953,2432465,1328060,24270809,1259545,0,0,3,0,0.0184,322600,17542488,1783332,973651,0.0519,0.0
1998,KLUI,15429,154,15,7,197,25525,12523740,9005344,3518396,174655,97694,8733113,825942,0,0,1,0,0.0073,129569,17859878,886574,495909,0.0946,0.0
1998,KLUI,15431,154,15,5,6484,999760,94646113,50606311,44039802,6592513,2444089,38830957,39113,0,0,2,1,0.0227,154189,6792073,1016736,376942,0.001,0.0
1998,KLUI,15432,154,15,102,12923,9276035,1489055112,1233911751,255143361,181425375,6980271,1072570433,61263773,10354814,1,28,10,0.0364,717793,19743354,14038952,540143,0.0571,0.007
1998,KLUI,15440,154,15,295,25366,19694046,5968359670,3344175009,2624184661,21612466,142769729,2853974969,8315136,0,0,51,5,0.0075,776395,103452837,852025,5628390,0.0029,0.0
1998,KLUI,15491,154,15,205,59676,25380652,2118040355,1333875003,784165352,950719512,59319731,1095542687,28498658,46864959,1,67,7,0.0324,425308,13140381,15931355,994030,0.026,0.0221
1998,KLUI,15492,154,15,173,6477,1906733,153046174,86724433,66321741,478498815,13767713,12815228,19795,0,0,52,1,0.0287,294385,10239577,73876612,2125631,0.0015,0.0
1998,KLUI,15493,154,15,72,4555,781856,684877793,362864262,322013531,12819682,3477915,174578543,17569135,0,0,9,0,0.0024,171648,70694518,2814420,763538,0.1006,0.0
1998,KLUI,15494,154,15,95,3041,456201,131169799,95688796,35481003,1426242,5351636,88570908,8854225,0,0,10,0,0.0129,150017,11667545,469004,1759828,0.1,0.0
1998,KLUI,15495,154,15,74,5635,572298,144013376,105572847,38440529,1030395,1883420,97660274,0,0,0,12,0,0.0149,101561,6821744,182856,334236,0.0,0.0
1998,KLUI,15496,154,15,534,19936,2212846,352149521,242053881,110095640,14967018,8019777,211103767,945939,0,0,110,2,0.0201,110997,5522454,750753,402276,0.0045,0.0
1998,KLUI,15497,154,15,27,6897,6743435,1578891649,1234007262,344884387,78167151,54762264,1084604769,88490184,55755686,1,11,5,0.0196,977735,50004986,11333500,7940012,0.0816,0.0353
1998,KLUI,15498,154,15,71,3495,690536,141597447,92896446,48701001,6383830,2842056,80132620,31185115,32557012,1,22,0,0.0142,197578,13934478,1826561,813178,0.3892,0.2299
1998,KLUI,15499,154,15,181,15034,7330501,816892305,637116838,179775467,54232236,11062480,487415517,120634166,340294005,3,40,6,0.0408,487595,11957926,3607306,735831,0.2475,0.4166
1998,KLUI,15510,155,15,9,689,258437,15148080,4835713,10312367,769603,358611,3863084,3944,0,0,3,0,0.0251,375090,14967151,1116985,520480,0.001,0.0
1998,KLUI,15520,155,15,6,241,35170,4644034,3212498,1431536,63004,52503,2759611,0,0,0,2,0,0.0246,145934,5939983,261427,217855,0.0,0.0
1998,KLUI,15530,155,15,4,1118,793802,160022361,149609754,10412607,8335684,1970094,91788058,83316835,0,0,1,2,0.0762,710020,9313602,7455889,1762159,0.9077,0.0
1998,KLUI,15540,155,15,214,18354,12768270,1703188920,1107955645,595233275,222459103,18818625,572404332,102294344,120154131,7,57,16,0.0215,695667,32430711,12120470,1025315,0.1787,0.0705
1998,KLUI,15632,156,15,3,2270,160250,38176791,34281600,3895191,13750,2060085,31708272,0,0,0,1,0,0.0411,70595,1715943,6057,907526,0.0,0.0
1998,KLUI,15840,158,15,2,75,7518,426258,236136,190122,6200,6189,152552,0,0,0,1,0,0.0395,100240,2534960,82667,82520,0.0,0.0
1998,KLUI,16001,160,16,488,38692,3783475,1616841421,1429009530,187831891,2062774647,11874623,1387451387,68620341,0,0,122,3,0.0201,97784,4854541,53312691,306901,0.0495,0.0
1998,KLUI,16002,160,16,187,180750,143120188,19907195509,7137075676,12770119833,1184808595,20198918,5765538908,79260650,158091757,2,56,0,0.0112,791813,70650732,6554958,111751,0.0137,0.0079
1998,KLUI,16003,160,16,10,5022,13082152,2802896641,1440069372,1362827269,54929320,2943726,1075831043,365403405,0,0,5,2,0.0096,2604969,271371420,10937738,586166,0.3396,0.0
1998,KLUI,16004,160,16,26,2975,476878,26393508,16518893,9874615,1726529,169062,15422359,2774782,0,0,3,0,0.0483,160295,3319198,580346,56828,0.1799,0.0
1998,KLUI,16009,160,16,24,1434,141130,163274042,150703252,12570790,3444136,306258,148539738,87025220,0,0,2,1,0.0112,98417,8766241,2401768,213569,0.5859,0.0
1998,KLUI,17111,171,17,8,1022,190140,14163870,10159586,4004284,534747,339336,8930832,273224,0,0,2,0,0.0475,186047,3918086,523236,332031,0.0306,0.0
1998,KLUI,17112,171,17,81,66739,42455009,7167423464,5677073890,1490349574,242389853,89064681,4454105092,2416491940,0,0,29,8,0.0285,636135,22331014,3631907,1334522,0.5425,0.0
1998,KLUI,17113,171,17,34,13399,8288025,2958100387,1964028292,994072095,289038591,39628239,1662997334,856189904,22959908,2,10,6,0.0083,618555,74190021,21571654,2957552,0.5148,0.0078
1998,KLUI,17114,171,17,276,95975,79517859,7524683919,5370958854,2153725065,1394212318,131848183,4712359147,1212910109,189967901,1,58,3,0.0369,828527,22440480,14526828,1373776,0.2574,0.0252
1998,KLUI,17115,171,17,233,50110,29813597,6163989005,3443635845,2720353160,42043811,178878278,2899483871,916850938,4261729700,13,29,7,0.011,594963,54287630,839030,3569712,0.3162,0.6914
1998,KLUI,17121,171,17,24,9464,2982171,711259218,538757935,172501283,91674485,13694388,461197789,130143269,0,0,10,5,0.0173,315107,18227101,9686653,1446998,0.2822,0.0
1998,KLUI,17122,171,17,105,20505,10282321,1760356148,1242129689,518226459,186982473,43668678,1019869541,174383615,52861853,1,27,10,0.0198,501454,25273175,9118872,2129660,0.171,0.03
1998,KLUI,17123,171,17,179,91228,43725850,7707564273,4565890738,3141673535,304340079,155971129,3835482809,512176896,3599805,1,43,5,0.0139,479303,34437602,3336038,1709685,0.1335,0.0005
1998,KLUI,17124,171,17,170,7228,649406,119367285,85166581,34200704,2710257,965516,79059108,5551113,350439,1,17,0,0.019,89846,4731697,374966,133580,0.0702,0.0029
1998,KLUI,17211,172,17,172,20467,8803474,724757663,454391906,270365757,34975937,8412971,395805708,52556506,7833183,2,30,8,0.0326,430130,13209838,1708894,411051,0.1328,0.0108
1998,KLUI,17212,172,17,23,2623,659402,274388269,109589841,164798428,2475735,687281,104087884,43468799,0,0,5,3,0.004,251392,62828223,943856,262021,0.4176,0.0
1998,KLUI,17213,172,17,11,585,159036,37295902,21085870,16210032,1701910,142420,19806021,3225402,3156314,1,3,0,0.0098,271856,27709456,2909248,243453,0.1628,0.0846
1998,KLUI,17214,172,17,6,1167,958137,23490278,10552873,12937405,177476,180039,9119184,4445793,0,0,1,0,0.0741,821026,11086037,152079,154275,0.4875,0.0
1998,KLUI,17215,172,17,10,1253,1167895,21411901,12087144,9324757,0,209601,10547988,763001,7491934,1,0,0,0.1252,932079,7441945,0,167279,0.0723,0.3499
1998,KLUI,17220,172,17,15,2683,1010654,194416611,124321218,70095393,23009960,878771,113332721,45892868,0,0,8,4,0.0144,376688,26125752,8576206,327533,0.4049,0.0
1998,KLUI,17231,172,17,10,423,21668,16019310,9914623,6104687,443732,270904,9273350,220616,0,0,2,0,0.0035,51225,14431884,1049012,640435,0.0238,0.0
1998,KLUI,17232,172,17,19,4623,4179701,554783783,191611517,363172266,25361130,3283799,171116492,52881912,0,0,4,2,0.0115,904110,78557704,5485860,710318,0.309,0.0
1998,KLUI,17291,172,17,34,2570,1122586,75097613,47372684,27724929,33748990,1349517,41696017,12181219,10097779,1,10,3,0.0405,436804,10787910,13131903,525104,0.2921,0.1345
1998,KLUI,17292,172,17,11,2055,413610,149427543,109184133,40243410,0,4144216,93892044,50050087,0,0,0,1,0.0103,201270,19583168,0,2016650,0.5331,0.0
1998,KLUI,17293,172,17,5,846,25822,210680191,194470896,16209295,2000,4259185,178289663,52500,0,0,1,0,0.0016,30522,19159923,2364,5034498,0.0003,0.0
1998,KLUI,17294,172,17,28,7555,4804956,348233176,208012187,140220989,1284911,4285432,184162315,85079756,0,0,7,3,0.0343,635997,18560025,170074,567231,0.462,0.0
1998,KLUI,17295,172,17,3,2216,3399774,400890029,248122148,152767881,3475,626452,231467475,69455743,0,0,1,1,0.0223,1534194,68938574,1568,282695,0.3001,0.0
1998,KLUI,17299,172,17,13,10150,2671929,1457301584,1226776229,230525355,214466889,28895372,1148082658,11117687,339823189,1,3,2,0.0116,263244,22711858,21129743,2846835,0.0097,0.2332
1998,KLUI,17301,173,17,41,9760,2937345,669997802,404238492,265759310,62212035,12290251,369664960,46311927,0,0,9,1,0.0111,300957,27229438,6374184,1259247,0.1253,0.0
1998,KLUI,17302,173,17,311,89669,52124549,5276133282,3680654205,1595479077,83308245,12336767,3130559363,1271411704,0,0,88,32,0.0327,581300,17792984,929064,137581,0.4061,0.0
1998,KLUI,17303,173,17,28,2769,627374,68003007,49257069,18745938,566572,349675,44013359,7667181,0,0,4,2,0.0335,226571,6769931,204612,126282,0.1742,0.0
1998,KLUI,17304,173,17,138,39235,13726964,1056055731,738299624,317756107,26112012,29405075,615083677,241321296,165869611,7,32,3,0.0432,349865,8098792,665529,749460,0.3923,0.1571
1998,KLUI,17400,174,17,68,2995,182559,38416372,28280125,10136247,60300,397295,26642205,0,451309,1,11,0,0.018,60955,3384390,20134,132653,0.0,0.0117
1998,KLUI,18101,181,18,1493,309371,186049092,14027339808,9384571359,4642768449,301234125,36423528,7952909503,3864747975,1856484534,41,248,73,0.0401,601379,15007122,973699,117734,0.486,0.1323
1998,KLUI,18102,181,18,104,4526,655795,55951769,22295734,33656035,6659807,524689,16643001,1459379,0,0,16,1,0.0195,144895,7436154,1471455,115928,0.0877,0.0
1998,KLUI,18103,181,18,22,5999,2514899,208977020,182080054,26896966,651702,67778,157198420,119642311,0,0,7,2,0.0935,419220,4483575,108635,11298,0.7611,0.0
1998,KLUI,18104,181,18,23,3047,438824,87311838,43339067,43972771,280160,268805,39772751,6072790,35958022,3,5,2,0.01,144018,14431497,91946,88220,0.1527,0.4118
1998,KLUI,18202,182,18,9,6923,5545111,178665297,120225287,58440010,733905,126322,115075965,87839866,24714708,1,3,4,0.0949,800969,8441429,106010,18247,0.7633,0.1383
1998,KLUI,19111,191,19,8,475,71459,33460206,26934627,6525579,6500,218274,26226959,31268,0,0,1,0,0.011,150440,13738061,13684,459524,0.0012,0.0
1998,KLUI,19112,191,19,55,6229,4250069,728179237,496830071,231349166,25577725,3115420,468872859,108651433,47058277,3,19,1,0.0184,682304,37140659,4106233,500148,0.2317,0.0646
1998,KLUI,19121,191,19,91,14439,7812325,362817339,229371461,133445878,4135020,1584535,196772311,105228783,1174025,2,18,8,0.0585,541057,9242044,286379,109740,0.5348,0.0032
1998,KLUI,19122,191,19,2,626,10050,102264516,92794020,9470496,0,3501867,82007556,37135676,0,0,0,0,0.0011,16054,15128588,0,5594037,0.4528,0.0
1998,KLUI,19123,191,19,1,27,875,159200,77158,82042,0,0,71966,0,0,0,0,0,0.0107,32407,3038593,0,0,0.0,0.0
1998,KLUI,19129,191,19,19,2203,512952,51271195,34997876,16273319,55450,320421,30238757,5788073,0,0,3,3,0.0315,232842,7386890,25170,145448,0.1914,0.0
1998,KLUI,19201,192,19,260,78296,37439833,3817652630,2817018187,1000634443,186436381,20533092,2055903971,837372716,224995999,7,60,20,0.0374,478183,12780148,2381174,262250,0.4073,0.0589
1998,KLUI,19202,192,19,93,162585,618074257,8133722854,4370950992,3762771862,263972214,46654036,3715153002,2338047581,4735833841,16,35,17,0.1643,3801545,23143413,1623595,286952,0.6293,0.5822
1998,KLUI,19203,192,19,10,2169,623936,62983367,38983883,23999484,4164575,611614,33412274,9854329,0,0,4,0,0.026,287661,11064769,1920044,281980,0.2949,0.0
1998,KLUI,19209,192,19,20,4095,1770405,161480761,122132613,39348148,2709790,1166908,117929153,1042664,6502778,1,5,3,0.045,432333,9608827,661731,284959,0.0088,0.0403
1998,KLUI,20101,201,20,303,21604,7749614,922306367,617669559,304636808,326682828,29980274,486705426,3886,489795927,12,75,5,0.0254,358712,14100945,15121405,1387719,0.0,0.5311
1998,KLUI,20102,201,20,225,18510,6290767,777814461,467643075,310171386,20386949,14639680,420865212,773468,0,0,57,3,0.0203,339858,16756963,1101402,790907,0.0018,0.0
1998,KLUI,20103,201,20,12,1651,295491,41356884,32134407,9222477,980616,264189,29674785,0,762948,1,4,0,0.032,178977,5585995,593953,160018,0.0,0.0184
1998,KLUI,20104,201,20,71,7474,930138,175666329,116591812,59074517,3551844,2418847,105044196,0,29370509,1,19,1,0.0157,124450,7904003,475227,323635,0.0,0.1672
1998,KLUI,20211,202,20,78,110882,194222856,11301186512,7145355139,4155831373,37313662194,335625902,5995230231,207450388,1785134890,10,45,8,0.0467,1751618,37479766,336516858,3026875,0.0346,0.158
1998,KLUI,20212,202,20,72,87119,95040047,8196392168,5737259524,2459132644,170949210,219119074,4484679338,100531600,828965203,5,32,6,0.0386,1090922,28227283,1962249,2515170,0.0224,0.1011
1998,KLUI,20213,202,20,82,22370,25153245,1462324241,1078314141,384010100,103986220,53148007,806680020,118856382,21214566,3,29,3,0.0655,1124419,17166299,4648468,2375861,0.1473,0.0145
1998,KLUI,20214,202,20,6,1243,1594476,60523044,25650259,34872785,767429,730814,22715055,67280,0,0,1,0,0.0457,1282764,28055338,617401,587944,0.003,0.0
1998,KLUI,20220,202,20,461,77385,45085111,4358921667,2708650329,1650271338,258007004,54172041,2122822554,262506558,118600265,17,148,28,0.0273,582608,21325468,3334070,700033,0.1237,0.0272
1998,KLUI,20230,202,20,38,1336,359471,32031151,23348000,8683151,452003,719006,21561466,800000,0,0,5,0,0.0414,269065,6499365,338326,538178,0.0371,0.0
1998,KLUI,20291,202,20,62,6861,2858078,149457124,97436959,52020165,2630837,710937,91465314,341112,356605,2,11,0,0.0549,416569,7582009,383448,103620,0.0037,0.0024
1998,KLUI,20292,202,20,17,1068,127118,7009254,3804646,3204608,736736,53074,3466944,0,773583,2,4,0,0.0397,119024,3000569,689828,49695,0.0,0.1104
1998,KLUI,20293,202,20,117,10095,5202059,283724515,160420483,123304032,13515026,1416494,135448411,25764173,29096467,6,39,4,0.0422,515310,12214367,1338784,140316,0.1902,0.1026
1998,KLUI,20294,202,20,38,5161,690095,129013264,94187787,34825477,2556929,655025,79809658,45435,1883547,1,12,2,0.0198,133713,6747816,495433,126918,0.0006,0.0146
1998,KLUI,20299,202,20,48,4152,1096948,116470831,74276536,42194295,2453268,904782,63560558,1416192,265963,1,7,2,0.026,264197,10162402,590864,217915,0.0223,0.0023
1998,KLUI,21011,210,21,4,13664,48540582,4269872031,2389341074,1880530957,1350883644,143352262,1487463781,665040338,1503747921,1,1,2,0.0258,3552443,137626680,98864435,10491237,0.4471,0.3522
1998,KLUI,21012,210,21,22,6713,4592234,893029169,565488058,327541111,119794517,43110924,482035432,40612488,0,0,5,0,0.014,684081,48792062,17845154,6422006,0.0843,0.0
1998,KLUI,21013,210,21,5,9983,2699166,40913675,18374588,22539087,557000,204293,16177739,21154,217913,1,1,0,0.1198,270376,2257747,55795,20464,0.0013,0.0053
1998,KLUI,21014,210,21,35,8472,6402291,1229036065,921730946,307305119,197230734,25209103,774703138,445221975,216092299,2,11,5,0.0208,755700,36273031,23280304,2975579,0.5747,0.1758
1998,KLUI,21015,210,21,39,18333,21563075,3955870129,2293656236,1662213893,3255679593,251503598,1745174558,1080722796,8660703,1,16,1,0.013,1176189,90667861,177585752,13718628,0.6193,0.0022
1998,KLUI,21016,210,21,31,3166,12090971,496283812,346360660,149923152,647704392,8449402,282335868,91718379,55330216,2,9,1,0.0806,3819005,47354123,204581299,2668794,0.3249,0.1115
1998,KLUI,21019,210,21,16,2455,1726047,238172366,175592197,62580169,1840916,4656280,157711005,7223575,3421088,1,5,1,0.0276,703074,25490904,749864,1896652,0.0458,0.0144
1998,KLUI,21020,210,21,165,43208,20380880,2825663757,2017913837,807749920,2864627457,18956881,1690517257,64654698,11110335,2,46,16,0.0252,471692,18694453,66298543,438735,0.0382,0.0039
1998,KLUI,21090,210,21,59,6538,2915402,754048539,577986918,176061621,243800766,19817664,492552544,198795467,0,0,16,2,0.0166,445916,26928972,37289808,3031151,0.4036,0.0
1998,KLUI,22110,221,22,76,6862,4219253,348608505,136757013,211851492,29858882,1536686,106616656,12163259,208159,1,21,1,0.0199,614872,30873141,4351338,223941,0.1141,0.0006
1998,KLUI,22120,221,22,50,5875,10527859,377639241,212519795,165119446,28225304,8215780,178325669,4195561,0,0,21,0,0.0638,1791976,28105438,4804307,1398431,0.0235,0.0
1998,KLUI,22130,221,22,4,194,44119,53339822,33618272,19721550,0,88384,11053857,0,0,0,0,0,0.0022,227418,101657474,0,455588,0.0,0.0
1998,KLUI,22190,221,22,234,23795,6475794,7281311926,3923668613,3357643313,5997598947,58187261,2941731086,50476873,0,0,50,4,0.0019,272149,141107094,252052908,2445357,0.0172,0.0
1998,KLUI,22210,222,22,23,1802,1688867,197016402,118172102,78844300,13536961,452021,106852429,490074,0,0,2,0,0.0214,937218,43753774,7512187,250844,0.0046,0.0
1998,KLUI,22220,222,22,113,10507,4776878,653967010,534278825,119688185,3658115,3125200,511054253,73909955,43060231,4,24,1,0.0399,454638,11391281,348160,297440,0.1446,0.0658
1998,KLUI,22301,223,22,3,669,538241,13993043,8186286,5806757,684792,42330,1860753,1622932,13122403,1,2,1,0.0927,804546,8679756,1023605,63274,0.8722,0.9378
1998,KLUI,22302,223,22,1,684,304734,24491569,16812939,7678630,145057,17325,14299079,9770697,0,0,1,0,0.0397,445518,11226067,212072,25329,0.6833,0.0
1998,KLUI,23100,231,23,8,987,234332,15161123,12154518,3006605,1408720,1388008,7225813,1064170,0,0,3,1,0.0779,237418,3046206,1427275,1406290,0.1473,0.0
1998,KLUI,23201,232,23,12,644,310673,28282427,16192236,12090191,3834872,1917310,12141068,0,0,0,3,1,0.0257,482411,18773589,5954770,2977189,0.0,0.0
1998,KLUI,23202,232,23,4,535,16000796,78042714,38033358,40009356,0,2478236,34587660,3622,0,0,0,4,0.3999,29908030,74783843,0,4632217,0.0001,0.0
1998,KLUI,23203,232,23,25,3404,2143924,316755562,126260013,190495549,18974343,4926470,95526567,56970405,0,0,7,2,0.0113,629825,55962265,5574131,1447259,0.5964,0.0
1998,KLUI,23204,232,23,5,270,340821,14813943,10059678,4754265,8430086,116521,6649719,3194195,0,0,1,1,0.0717,1262300,17608389,31222541,431559,0.4804,0.0
1998,KLUI,24111,241,24,6,1525,4682345,3210314428,933363234,2276951194,4033225,63018507,655430911,640640783,11077737,2,3,4,0.0021,3070390,1493082750,2644738,41323611,0.9774,0.0035
1998,KLUI,24112,241,24,39,2295,2404486,100012453,69252337,30760116,8357191,2979089,33234049,11516119,0,0,13,10,0.0782,1047706,13403101,3641478,1298078,0.3465,0.0
1998,KLUI,24113,241,24,8,514,123626,159230106,110154679,49075427,9910030,480399,103103144,62872456,4002310,2,2,2,0.0025,240518,95477484,19280214,934628,0.6098,0.0251
1998,KLUI,24114,241,24,30,4314,7130187,799397886,477949393,321448493,178709260,15814289,384408359,213929418,0,0,8,8,0.0222,1652802,74512863,41425420,3665806,0.5565,0.0
1998,KLUI,24115,241,24,26,2082,865735,157071046,51587107,105483939,5537307,3868172,35572263,342585,15621245,4,8,1,0.0082,415819,50664716,2659610,1857912,0.0096,0.0995
1998,KLUI,24116,241,24,20,7248,18428320,887235850,434478170,452757680,41937421,23945686,333665348,256216222,27871033,2,11,7,0.0407,2542539,62466567,5786068,3303765,0.7679,0.0314
1998,KLUI,24117,241,24,5,1195,6810299,5497918662,3734565902,1763352760,677612669,29704443,3604474435,858564802,1136774779,1,3,3,0.0039,5698995,1475609004,567039890,24857274,0.2382,0.2068
1998,KLUI,24118,241,24,40,5428,11454847,1483126329,1010252003,472874326,34177031,7152053,928151519,747137369,211332297,2,17,18,0.0242,2110326,87117599,6296432,1317622,0.805,0.1425
1998,KLUI,24119,241,24,35,8553,20620540,3517465372,2693160195,824305177,890439220,124883159,2156672257,425698091,0,0,20,10,0.025,2410913,96376146,104108409,14601094,0.1974,0.0
1998,KLUI,24121,241,24,20,1152,259652,22960243,11678398,11281845,64171,390623,10126163,13020,0,0,2,0,0.023,225392,9793268,55704,339082,0.0013,0.0
