cmdCode,primaryValue,netWgt,qty,qtyUnitAbbr
121410,942879.0,2253652.0,2253652.0,
121490,309318.0,521924.0,521924.0,
130120,2155319.0,471697.0,471697.0,
130190,3521267.0,1380762.0,1380762.0,
130211,7125.0,8688.0,8688.0,
130212,5113269.0,596767.0,596767.0,
130213,707793.0,19297.0,19297.0,
130219,24211265.0,1554045.0,1554045.0,
130220,2689672.0,240792.0,240792.0,
130231,964238.0,714037.0,714037.0,
130232,27844967.0,2828935.0,2828935.0,
130239,18094081.0,1725291.0,1725291.0,
140110,78634.0,93869.0,93869.0,
140120,4709.0,2834.0,2834.0,
140420,1386.0,76.0,76.0,
140490,965411.0,1267776.0,1267776.0,
150190,1011.0,59.0,59.0,
150210,220879.0,214744.0,214744.0,
150410,1606135.0,999853.0,999853.0,
150420,22256508.0,11378422.0,11378422.0,
150430,18240.0,2280.0,2280.0,
150500,1101236.0,122057.0,122057.0,
150600,223045.0,133880.0,133880.0,
150710,4983.0,1233.0,1233.0,
150790,33059329.0,21976967.0,21976967.0,
150810,5266.0,39.0,39.0,
150890,20427.0,3891.0,3891.0,
150910,3441551.0,860974.0,860974.0,
150990,867793.0,407879.0,407879.0,
151000,111736.0,39324.0,39324.0,
151190,830985.0,616274.0,616274.0,
151211,191.0,12.0,12.0,
151219,6663501.0,3506079.0,3506079.0,
151229,21321.0,4257.0,4257.0,
151311,4259.0,316.0,316.0,
151319,792388.0,329019.0,329019.0,
151329,1216104.0,640403.0,640403.0,
151411,359445.0,309507.0,309507.0,
151419,3778221.0,2198766.0,2198766.0,
151491,139374.0,5505.0,5505.0,
151499,2851939.0,1769203.0,1769203.0,
151511,1282.0,61.0,61.0,
151519,3743353.0,2381324.0,2381324.0,
151521,39135.0,30611.0,30611.0,
151529,4228666.0,1703749.0,1703749.0,
151530,2918362.0,1491078.0,1491078.0,
151550,2085038.0,1109137.0,1109137.0,
151590,2748746.0,1192865.0,1192865.0,
151610,161644.0,68921.0,68921.0,
151620,37724650.0,21173842.0,21173842.0,
151710,3277561.0,1518553.0,1518553.0,
151790,38313663.0,8370213.0,8370213.0,
151800,18111875.0,8907561.0,8907561.0,
152000,359208.0,200535.0,200535.0,
152110,2892769.0,745352.0,745352.0,
152190,23907.0,5500.0,5500.0,
152200,3035872.0,2017887.0,2017887.0,
160100,305612.0,175125.0,175125.0,
160210,2089336.0,454763.0,454763.0,
160232,59853.0,8987.0,8987.0,
160241,133570.0,107211.0,107211.0,
160242,60117.0,46463.0,46463.0,
160249,726148.0,378905.0,378905.0,
160250,6816054.0,1270155.0,1270155.0,
160300,993828.0,356296.0,356296.0,
160411,60217.0,8368.0,8368.0,
160413,692133.0,342041.0,342041.0,
160414,3203846.0,566693.0,566693.0,
160415,3387070.0,1905297.0,1905297.0,
160416,34154.0,1250.0,1250.0,
160417,350031.0,8500.0,8500.0,
160419,109205.0,71683.0,71683.0,
160420,3307826.0,1113411.0,1113411.0,
160432,5055.0,4481.0,4481.0,
160510,3283678.0,252951.0,252951.0,
160521,837216.0,85708.0,85708.0,
160529,94345.0,15425.0,15425.0,
160540,41798.0,14971.0,14971.0,
160551,82729.0,84434.0,84434.0,
160552,7149.0,4360.0,4360.0,
