"2508400000","Other clays ","516","BELGIA","201201",3537.00
"2508400000","Other clays ","516","BELGIA","201203",11815.00
"2508400000","Other clays ","516","BELGIA","201204",5564.00
"2508400000","Other clays ","527","SPANYOL","201201",9680.00
"2508400000","Other clays ","527","SPANYOL","201202",25935.00
"2508400000","Other clays ","527","SPANYOL","201203",19500.00
"2508400000","Other clays ","527","SPANYOL","201205",39000.00
"2508400000","Other clays ","527","SPANYOL","201206",8825.00
"2508400000","Other clays ","527","SPANYOL","201207",19500.00
"2508400000","Other clays ","527","SPANYOL","201208",8775.00
"2508400000","Other clays ","527","SPANYOL","201209",28275.00
"2508400000","Other clays ","527","SPANYOL","201210",28275.00
"2508400000","Other clays ","527","SPANYOL","201211",9058.00
"2508400000","Other clays ","557","UKRAINE","201201",49540.00
"2508400000","Other clays ","557","UKRAINE","201202",123645.00
"2508400000","Other clays ","557","UKRAINE","201207",97660.00
"2508400000","Other clays ","557","UKRAINE","201208",74826.00
"2508500000","Andalusite, kyanite and sillimanite ","114","KOREA SELATAN","201212",1.00
"2508500000","Andalusite, kyanite and sillimanite ","116","TIONGKOK","201201",1292.00
"2508500000","Andalusite, kyanite and sillimanite ","122","SINGAPURA","201204",82968.00
"2508500000","Andalusite, kyanite and sillimanite ","133","INDIA","201207",130.00
"2508500000","Andalusite, kyanite and sillimanite ","261","REP.AFRIKA SELATAN","201202",78.00
"2508500000","Andalusite, kyanite and sillimanite ","261","REP.AFRIKA SELATAN","201204",88001.00
